account_id,customer-id,card_number,account_type,account_tier,account_standing
c668bc33-51e7-4a91-a795-b92327c73d35,17d7854a-38c2-4527-b057-08b494220141,5458-6691-7087-3838,credit,silver,green
30fefc11-380b-4029-bf6b-3a3afaed4124,f8cb9285-c545-4d80-b71b-2842cf40db7d,5272-9982-2127-7564,credit,bronze,yellow
51faa8e4-9a3f-4897-9b34-d0fe0d4924ba,08e383cd-9c6e-42e0-89a6-580652fe9529,5563-5419-0038-4885,credit,silver,red
87b8bcdd-c6d8-420e-8de6-c4a9525eaf4e,837eb5cb-f936-4b81-9ffe-5451aa8c4348,5457-8564-4196-3537,debit,gold,yellow
02fe88d3-a287-4b82-9cd3-e061744055b1,07250fea-c0ac-4936-8f50-90764add0c91,5412-5451-0922-3250,debit,silver,yellow
8eb7ce6b-13dc-40b8-9697-3114b8a32baf,ef74c124-bd63-4115-a6cd-d4d446875a6b,5570-6431-1291-5042,debit,silver,yellow
491789b8-dd8c-4e24-99d8-1f2746a732df,e6d1c4b3-30a3-4b17-8b64-796d0dfc4381,5427-5977-9197-7621,credit,gold,yellow
5a7b661a-3e93-407d-8b55-7878c5c7a98f,175b5834-dfb7-407a-bebb-ed92b3975fba,5434-9952-5600-9586,credit,silver,yellow
d9cd2e9b-7463-4476-be0f-ea4d00d05fbe,ab729650-a4e9-4ed8-9f62-2f68f4098685,5467-5465-7766-6453,credit,gold,yellow
513c63ee-2605-43f4-9cc5-448925fff17a,5d2ab429-b3da-4c94-bfa2-ea3be7722dde,5185-9204-0676-6209,credit,silver,green
b9d9f7d9-7526-439c-ab8f-0a96d77ea76c,338a7a48-79a2-48d3-b04f-9840fcd4ecac,5449-2708-4007-0814,credit,bronze,yellow
be671214-f803-449d-971c-c39d0ab1151c,b1519e65-4300-41ad-833d-86df4b6324ad,5590-2309-7996-8870,credit,platinum,yellow
c89e4284-f506-4299-a58f-a2fa42ebad44,9df768bc-9047-45a0-951b-6a80558303a2,5149-9442-6613-9070,debit,platinum,green
184e7143-1dcf-42f5-be38-43a0f02b23b6,ad68ed61-e0f5-47a9-a580-d2782dcd80c8,5511-9664-9010-3820,debit,gold,green
cb21e218-5789-4925-bc62-4d600cf48893,e26c1302-f4bd-4920-8b9f-dc559b8634e9,5527-7046-0465-2347,credit,platinum,green
8ebeb8e7-809d-44c1-b8d0-9f7ca1bebf04,772b6989-52e0-4159-9e40-3fc57224b741,5269-6490-6703-2689,debit,gold,green
59eaa06a-5322-410e-b82c-e5048ef14cdb,0c072555-e2f2-4049-8b16-3441060c2e96,5192-5229-9676-0724,debit,silver,red
34fa387e-b648-4ac7-9c13-78b67d0af480,d7e178e4-2cbb-44b0-ba82-17a3974b3f0e,5335-9221-0009-8417,credit,silver,green
da18ead9-65b2-4715-bb1e-7a08e31cb33e,d5ba5884-9fbb-42e7-b7d3-51d9b29e45c0,5215-0189-0467-6873,credit,silver,yellow
f0c75e61-e7cd-4ca4-aed5-d72da342d97c,f46d9843-4a0c-4ea8-a792-f080c5a0cfcb,5481-9376-9749-7402,debit,platinum,green
14551d94-7df7-4fa1-8e3c-b2ffeb54ac2a,0f4bb9b1-461a-40eb-a784-aaaa492a3bf7,5528-6115-0971-4222,debit,silver,green
da93ded0-a04d-442f-9de2-ac0f8dfa4618,03a51e3c-100c-4907-beeb-409f9f5828ad,5292-7756-2703-4690,credit,silver,green
62ce79a5-00fc-4127-88b6-ff6728cfed41,ee63cd52-153f-4f51-94e9-23fe437d8be0,5145-5694-0660-1293,debit,bronze,red
e3585b13-88cd-40fa-9156-111be92ef56e,5049223f-f0bb-4a3c-96a1-268456197bf1,5498-8309-2454-3422,debit,platinum,red
22af9a43-d80b-4fbe-a470-d8af0cc8cdec,27dc941e-3485-4c75-aad7-767a01b9fae8,5433-3628-0127-9993,debit,bronze,red
b5f674c5-b300-4cdb-915e-4401bbe181c3,9c8481d2-0ecf-4ec7-99c4-044fdf398fcc,5489-2836-8052-7216,debit,bronze,green
c02c914e-dbaa-4c7d-a66b-29b72c6abd31,321bb1d0-dcdb-4ab0-abba-904bbc7e40de,5549-8969-2395-0693,debit,platinum,red
0d7c8dca-17d0-4de7-bfef-667a23337669,d1c19dc9-83db-4444-bc31-85cdd88c1a40,5415-0490-4243-2844,debit,gold,green
a6cccbd0-e258-43c6-bca5-328b6ee66ff7,a255c8ae-ba64-4d69-b61d-5afe9c3bd866,5284-9238-4667-6905,debit,gold,yellow
edd8c9d0-b374-485d-a428-2376d7b6707d,7ced0182-728e-43e1-9e99-4e888d0d6262,5561-3450-0849-6837,debit,platinum,red
e540c7b4-e9f4-4b62-bceb-166d4ccaa2e0,4d2e5cc1-4fd5-487e-97e9-ecd7f01f534d,5397-1107-7927-6002,credit,gold,green
a7b570dc-2018-4dc0-9833-c960c99eddcd,fa0aa9c5-efb3-4be7-be5a-49ab471cfaa0,5326-4564-7610-3809,debit,bronze,red
3479ae03-5133-4209-bf65-a469b8cf33d0,23426d4b-c759-474e-ab65-a27a4c4245dc,5431-5170-2296-2139,credit,silver,yellow
eaf891bb-b896-4489-beeb-368c47e2817f,3f939d5c-439f-41f9-82cc-1858084ee49a,5232-5799-1332-1750,credit,silver,red
825e774d-76da-4a6c-a503-5b9982b83dc0,64db399d-e085-4628-aa16-f01def5331b7,5118-1678-6068-2553,debit,gold,yellow
977e0c45-47dd-477c-9727-7175808d2b9e,b22edd87-61b6-4267-92ff-89e982f30a50,5521-8107-6890-0616,debit,platinum,yellow
4358775b-0b71-44e2-a727-85d77d1c57b2,e09535cf-55d9-4606-ba5d-57a6149df57a,5291-5991-9010-5567,credit,gold,red
e2147884-8f1e-4757-8c98-06aa74b0eab6,2cd6e3da-f1ef-4cec-8ffb-d056e82b8d7d,5217-9792-5067-0083,credit,bronze,green
c6cb2b49-36ec-4c54-9819-bde0cf0afb5a,8266f91a-ada5-4f91-80ab-02295d8584d6,5312-3592-0078-6582,debit,platinum,red
e896fddf-4d3c-4acb-b3b2-2f0022e67ee3,da0af325-436e-40f9-a11e-8c30941f8bc2,5418-8908-7242-5649,credit,silver,yellow
2f6f68f8-33e1-4d9a-885e-1a9dce057e2f,f44587b9-cab9-435f-8df8-90fd95c786a2,5288-6560-9669-0848,debit,silver,green
808a3ef6-57bf-41a6-b1a1-feecadcd5d65,7218b7e6-445b-44e5-be2c-15f00de5a232,5393-1143-3126-5952,debit,silver,yellow
1301a8df-a842-46c4-9de9-5979851d2511,7d3327cc-f605-46af-b6a8-cd0c95f77d99,5285-3673-3677-1496,debit,silver,yellow
c2f29147-3494-4320-840a-6dc4dc4b5fe2,7a4feb6f-381f-4d3f-9191-f9c1267a527a,5124-3258-0012-7756,debit,silver,green
9d4c2909-d541-41f8-a7d7-7dd40565d4e8,779e2fbf-b4ee-425d-aa42-d6c71ac5b723,5245-2701-5494-1366,debit,gold,green
6ce119a1-81f5-4a62-986c-a550847f2aa1,b059df03-f258-4a0a-96ef-61ee97f8c58f,5530-1848-5545-7537,debit,bronze,yellow
4695af06-008f-415e-b7df-0672c0a319a4,a0e53073-5d29-4ee6-8947-e3ad0d41090f,5447-8681-3746-1273,credit,platinum,red
e3b53168-50c1-4ddc-be92-0f956a871dd5,a9592753-f548-45c2-b152-31587b68c5f1,5303-1598-6509-3238,debit,silver,red
46f29df7-617d-4538-b170-7b3db9ccb251,0188c99e-a7e9-4797-935b-35c2da8ad2be,5194-8816-8891-6996,credit,silver,red
f66a9b49-9f24-42b8-98d7-fa448e163660,ea31c63e-9f68-4926-9b91-d2d879979e4c,5106-3113-3439-8347,debit,silver,yellow
e4f2bdab-9cb5-4da8-a03d-4cf60f36c1b9,26a09dcd-a233-4cf2-8481-01bd2ae3515d,5347-7073-1086-3585,debit,silver,green
f8c04b5c-4d3b-4d4d-833c-aad58aad5951,cc3fb2eb-1616-4756-b72c-3c05311dd7d1,5419-4614-2475-7332,credit,platinum,red
9ec8c26c-6439-44f5-a411-8a8fb3d6a89d,eeb35cf1-4409-4767-bbcd-262f97df5357,5519-3830-6612-6791,credit,bronze,yellow
d3ab162c-f88d-4236-8a34-740914ad02c7,e919fa09-2ccd-4f65-a07c-58ee7e6d7f7a,5262-0271-7378-8659,debit,bronze,green
c0781d43-db4e-4d45-a84f-f97f92de6941,33e78fa6-f547-42bc-a34b-289e6b967a37,5551-5360-4626-7287,debit,bronze,yellow
d812db56-0d1d-4718-8169-710603fe6ed2,d267dc90-06bb-40a1-939f-3d59681d0d1b,5238-3063-7653-3414,credit,gold,red
4809c9ba-b504-463c-a2b9-201c03c23bda,288444aa-a19a-4f20-8760-2e06963a92e9,5319-3735-5990-1406,credit,platinum,yellow
eb2b929c-9552-4558-bb75-95b7788b19c2,b68af561-8e42-4255-bea6-7db199d4ffa1,5579-1827-9681-1673,credit,silver,green
3590d284-9a5a-4ba9-bf62-5d302b875723,ba4616cd-e723-4f5a-b5e6-828e31a1b842,5511-4371-6888-3648,credit,gold,red
29212414-a119-40f3-a2b2-4fd67a0e6012,3936ff1e-8813-4e65-9546-6f05f944e552,5159-5904-3924-5489,debit,bronze,yellow
a68b87a2-c612-4564-a6dc-8ade23d385d5,c398238f-d581-4acc-bc1e-86132684b321,5174-1804-8615-0815,debit,gold,yellow
8a5a532c-99d2-4185-8def-d29127ef69db,bb744416-71a7-4e5f-929b-eaad2b500b06,5271-0211-4475-6688,debit,bronze,green
7b45e33a-59e6-4975-84a2-8a715b8f0476,564cf373-e188-4826-a3be-1d1f07060e74,5251-7831-6754-7419,debit,bronze,green
fc939bf8-465c-4230-86d7-08c5061b9cab,2543e6ff-6b60-452c-95e8-2a10c607032f,5264-1729-6890-7938,debit,bronze,yellow
89b972db-b0cd-45f7-82f1-fd52d7938d73,21112d94-a984-4b45-90e4-ab71b94b1310,5111-5920-6849-5416,credit,platinum,red
0656d830-28ae-41bb-b753-a7c4a73d6cff,03f54212-b56e-4f1d-9879-7edffa11082f,5433-7085-6587-9958,debit,silver,yellow
73893853-19d4-4ca7-816e-057012c330da,28bee7c6-3a00-4fff-a893-e43207ca02eb,5331-1779-2572-5041,debit,silver,yellow
94b93457-1a41-4fd2-8a93-f8740abe16c8,859e3f9a-01ed-4b75-b91c-a3a9f1b1a98c,5115-7273-2200-3343,debit,silver,red
d8ddbe3b-2cd2-4d31-9346-1d38335b6cdd,db86ff72-6a97-45cc-8722-aef8999951a9,5390-1416-8921-9292,debit,platinum,green
4b6d521b-aef2-45f3-bc0d-a4ac8a287af9,695c6400-df36-455a-93cc-07b422145737,5168-2850-9813-1935,credit,bronze,red
b4e3e30a-7079-4cd1-8395-94c9b305b792,eee8031d-4b2d-413b-95f0-0f0d6f20f14f,5238-5201-4696-5025,debit,gold,green
7ea181f9-464f-444c-ace7-1ac783fae988,bd7317f4-9f6f-4c81-9020-27c2fe27fbf0,5144-9783-4697-9183,debit,silver,green
ce1827ac-670b-43b7-a7ed-426d7793486d,a39c98d8-bd0e-4b4e-8d2a-afd202507b6d,5448-1572-9350-4970,debit,gold,yellow
c307fb6f-6c6e-413b-8f52-545d3a1d9dc8,c750817f-f65f-498c-8d08-3b0133285062,5281-0457-4918-3087,credit,platinum,green
0149d8f9-b9fe-48e2-b336-da0e9a92318c,62943a54-bfda-46da-ba74-684172fc33ae,5410-3301-6943-7880,credit,platinum,yellow
41582773-7329-4435-b392-75d28f68deba,d6a7c5e5-2c51-4bed-99e6-ae4a80f47335,5101-2366-4160-9166,credit,silver,green
3bc9199e-2008-4cf0-b27c-97ada52e119d,9972b488-7b50-43d0-9d9a-bc3f1fb263d9,5302-3443-1847-5312,debit,silver,green
325cea87-07e8-4816-8da5-55c1b4acbc46,99c2f9ba-b9b6-46e3-86be-03ad93a206c9,5372-1963-0068-1264,debit,platinum,yellow
28584a2b-253a-44fb-ab9e-cbb70620efeb,f03eb353-ddd3-4e90-a290-4a2c02556142,5221-6020-5617-3805,debit,bronze,yellow
dbf9d7e5-d44e-46ec-b330-f034125a04f3,be444979-7b37-4c62-a083-cb7f66e95af0,5425-6793-3947-1556,credit,bronze,green
dba5bedf-4c70-4f4c-902a-65c5973b3f93,917bb9d5-bb97-40d6-ada5-9a5ae83de560,5307-9547-7190-3553,debit,bronze,green
a73f8c0b-c4cc-4248-95de-06994e5ab010,c397a1c6-ffbb-4d21-b151-086fa14d0d43,5357-1129-6243-1731,credit,bronze,red
a793ba15-7c3f-4c38-93be-cbb972c73acc,f6c94069-e46b-46a8-b62c-b27f443cf2d1,5117-3961-7478-6963,debit,gold,green
3098e4c2-463e-426a-b42d-e37de2f360e3,d5d80a47-20f2-487c-92bd-6fff09a82219,5392-2100-0511-2016,credit,gold,red
26e98c64-67c6-409c-b5c6-781d7e1a2d68,215dbd98-6dc2-424c-9f25-63d2ff81aeec,5439-4825-1941-4932,credit,bronze,green
dcfb3459-b53d-41ff-9916-c30dc4381e1a,045a132b-4531-40d5-8747-87a0376aa5bd,5541-5240-5363-9054,debit,bronze,yellow
c03f3869-33b6-4e06-8611-f942a626cfa2,87bcc0af-3e2c-4147-87d8-9b04240f4154,5178-9442-5774-9972,credit,platinum,red
67c715a0-588a-46e1-be52-be094e71d22d,9fc02f45-cf87-43f5-9bed-eca107c96249,5497-5308-2459-2872,credit,silver,green
0a38e707-fe82-406e-83f4-353a5da1e3c1,76576ef7-5bfd-4f4f-b68c-1164d3696721,5520-4431-0716-0014,debit,silver,green
1f6116b5-21d4-4233-9722-df8eeecc668e,98c200db-9d3b-4db4-956c-948f8c10a8c6,5135-8443-0007-3259,debit,silver,yellow
8155b949-d859-455c-ae66-213b37780201,b3157b4b-12b7-43df-b1ef-2420c6799eda,5132-5115-6312-2676,debit,gold,yellow
b90e6d64-7c81-4c8c-8ff0-b8a17eea096e,8ba49aaf-8967-401c-a74d-2c0f4a7c07c4,5485-5521-5730-4356,credit,bronze,green
100372bd-06c7-4fc5-b34b-862e980a8ee0,6958a11a-52aa-4d44-a85f-04926c9fa8f2,5316-8364-6378-9904,credit,silver,red
d24e04de-a7a7-4a5c-90ac-bd26abbd5153,e2cb1be2-b46e-4a11-adf8-d77f9060a045,5474-3701-1106-9558,debit,silver,red
8eec15cd-5c38-4b58-819b-edec716e9107,3e49892a-bbf2-4491-bd7a-daa039e9fed1,5302-6292-1926-8562,credit,platinum,red
e5f7fc3f-c6b8-4d2f-9268-78027c02d4de,859b1e7a-18b4-40f8-9043-9d801d6d2032,5353-6910-7057-7109,credit,bronze,yellow
ca400d57-faf6-4fa9-a5f2-c5619ed8ddc4,7513fbed-017b-44bc-abd4-b8e8544b35a0,5261-4559-5810-1411,debit,platinum,red
277d60c5-bb42-4c51-a8ab-e935a507db2f,aa607b9b-3d0f-4a1e-9f2a-9152edf4df29,5181-5759-7959-1899,debit,gold,green
ff954739-0e9d-48b7-a182-7c1a6b8e1219,694d65bd-0bb1-42a3-baa2-b92bb897acda,5350-9766-1079-0632,debit,platinum,green
1494e060-c5b6-4c3c-bffc-156ccbcccb0b,a4dc4773-a28b-442e-8c12-c5e5b80ba0d3,5490-4669-4309-6262,credit,silver,green
9798a2df-f9ee-4dc1-8a86-c4c4b2056b5f,09214d7a-d52a-47e2-aa3d-81d001ecab22,5566-8103-4455-7720,credit,platinum,yellow
f4a555ac-d3d7-4367-b532-eaf2a62b633d,1773001b-9a2b-44c0-80a4-b99e1375068a,5540-2078-5063-7791,debit,platinum,red
1619179d-76c4-47cd-b111-9721b786497c,da17c9d4-9fdd-43ad-9cae-92024d59fbaf,5286-2430-8723-2518,credit,bronze,green
d1927ba1-9b50-46c4-a06d-d7a14f48c02e,0ca51ff2-336d-4dd5-b696-cededba4e45a,5231-2638-3764-6532,debit,platinum,green
4c434d35-07a6-400c-9844-8bc063aaca39,86de312e-8b06-4eee-a264-7e9bf1409a4d,5371-7668-0382-2937,debit,silver,green
65ef4e58-65fc-4f8d-bc95-c090de49a87c,9fbc708e-0544-49b5-903d-76490ee7c64f,5269-4167-8201-3448,debit,platinum,yellow
d9683b31-6429-4525-82a7-75516b2e774e,ae34a4fb-7d18-4884-a525-f14ede2f5547,5537-3328-6948-8815,debit,bronze,green
62c5d163-2960-4419-8002-34196a36850e,c8b27869-5b00-470e-9bc0-09b2a06737b4,5552-4364-0508-3434,credit,silver,red
9ed2045f-c949-49ce-ba18-cab3f93c896d,c2451cae-f8b0-4238-904a-38a6b5d38282,5199-2673-6761-9637,credit,gold,green
959a44ce-adc1-4350-b9be-eb648347ba46,0ecbf9b6-d32b-4fef-9a89-612d726ebd23,5598-9881-3425-6828,debit,platinum,yellow
521ad721-d161-4dcd-8ec2-c84d8c35c302,fbd81943-0526-4c82-9d42-cf4fcc5671a3,5566-6192-0907-2364,credit,bronze,red
bcc337ca-ede6-4341-ad1d-14daf6dd19fc,8a5b1261-f100-4542-a752-aa4f5cb354f5,5143-6951-7096-6489,credit,gold,red
a1b0e45d-0498-4b19-82ed-2aef2e124149,78e52d32-498a-4ecf-87cd-4caa154aa2e0,5275-2312-1659-9421,debit,bronze,yellow
655d2283-22e8-4599-9eee-1e47bdd8dab1,9e3e45c5-269d-4993-9128-0e0906a968f4,5228-1773-0317-6938,credit,silver,yellow
8d1590c7-649d-45e8-856a-70a855e6e51d,a8f66574-99f2-4738-bde1-975c3fe2e282,5428-0043-3338-6857,debit,bronze,red
805a6f89-3d13-4a05-b6bd-d1723649fb40,04bc205c-4fc0-46d8-93be-42494a822f2c,5239-5807-2909-4527,credit,platinum,red
b266bf8f-305c-488d-a5d1-bbb10e67053d,768d2b59-871e-492d-9327-1f27e6109e00,5599-0682-6846-0899,debit,bronze,green
459b81ee-85ff-41d6-bfc6-691c8ad6a1bf,530e51bf-805a-4bb8-9ca3-00ba08369955,5319-3406-4625-9015,credit,bronze,green
c271684f-5135-4bdd-9558-007301816666,c2c37025-bf81-4ad7-833f-dcc4d662554c,5136-4498-3883-8485,debit,platinum,yellow
61a0cdce-f52f-4791-94b4-682201706473,5cf268b1-83f5-4b62-99ca-7e3a84b063dc,5591-9793-9727-2005,credit,bronze,yellow
671bf4a4-1c36-4a86-97c4-56e4cc896acc,072a2702-0bba-429e-bd18-6f6dfacd4082,5449-0471-8933-6380,credit,platinum,red
1f5cc147-b332-45a6-a8a5-069fcc85d96d,8443d013-e94b-433e-bc85-d4f551c230b8,5109-0919-9581-7002,credit,bronze,green
9b909500-08ed-4159-826d-45dc97617657,52bea691-5d87-455c-8213-a76d41b783ce,5103-8092-5217-4130,debit,silver,green
2bfef205-374f-480e-a437-156776c70dcc,e70440eb-14e2-4e03-81a5-bcb0ee713921,5304-1256-7801-7986,debit,bronze,red
6026f276-e3a8-4ecb-ab99-c2ac361f94f8,c8f19f20-6e18-4704-afc3-59cb6794520f,5206-9264-2549-7887,credit,platinum,yellow
bafb5111-9355-4b4d-a079-e982501f628e,06c91366-739f-4b4b-bb77-6edd05252267,5394-0120-2814-6692,debit,gold,red
87a8bee2-bb72-4d29-916b-11a63d6bce09,09519f85-87bc-4685-8a1e-960a79624f55,5537-1466-5184-1142,credit,platinum,green
5a2f89f8-f1ee-41ad-a4fd-0add79a1066c,1a13b352-fb7a-48c1-aff8-bcb8a6e3775f,5212-6766-3762-1095,credit,gold,yellow
0573e580-9bc1-4b5d-b7a2-3c031082b640,6a1a0146-df99-4c59-aab0-bd3a8266cf48,5286-0061-2547-1764,credit,platinum,green
46325ffb-d96f-49e2-bfe3-f121521de3b2,feca305c-c47e-48b2-a1a2-f8338f6c14e2,5300-3461-3059-9122,debit,platinum,red
408bcd2c-18fe-479d-9ee1-3fd79f227c1c,bb73bdf0-2d80-4436-8b67-9f6de1e7859d,5337-6308-3885-1613,credit,bronze,red
44500ef6-dc64-42a4-b045-533695eb3acd,e97a5cb3-f3d6-4979-bd77-f018e8856b79,5247-7786-5376-2891,debit,bronze,yellow
7707f172-6c08-4ef2-90a5-a4e3dd4fb56b,fbf6182b-dc45-4f7a-a8c0-ea0392225529,5265-4093-3309-9408,credit,silver,yellow
da7bf7a2-7771-44e9-8225-bf7ab70bf896,6fc6c930-bd50-45eb-ad5a-8a8efe1d0343,5336-0903-3223-7200,credit,silver,yellow
f08d7cf2-7640-4d65-aec0-8b88b65274ba,42d87871-d179-4759-86aa-f32d626eede5,5154-3380-6636-4545,debit,gold,red
a31c6306-8e01-4770-b186-813bbe1a5975,704ab72f-15e8-44e9-b6c9-1654386aef33,5187-8892-1094-8873,credit,platinum,green
c57f5f19-7d1c-4f84-bd91-b9514c075110,ad3e254a-2288-45d3-9825-024b7b76840a,5554-6770-3301-1044,debit,bronze,red
6435fdad-7bb2-4d89-a7e1-090fa057b91a,bc0371bc-bd85-4ecb-9ac8-dc0d26968fca,5533-8750-9462-5944,debit,silver,red
6f51271e-c8b4-4984-8d37-f284e7bc9463,3c2b0472-5f90-4e57-8428-12d131b98fb2,5177-0651-2501-0107,debit,gold,red
4f388a47-32cd-48c3-b557-86281e3f5730,17c7ed67-7079-4279-87cb-825efd7275f7,5391-0907-1221-4151,credit,silver,red
56f1c366-30e6-4733-82e9-1f2263a1aaed,0d891df9-4f22-444f-bd6a-cb8e581d61c1,5232-6450-3673-7170,credit,gold,green
db7030ab-ee0f-45cc-9127-8ea32edac778,17dc4283-f3a5-4973-bcf6-97d41d012b6d,5580-9080-6948-5671,credit,platinum,green
857bcda9-9466-400c-9cc8-a2365a295b45,a0447d73-5045-4461-b4be-3c419eb6850b,5205-4222-8634-5820,credit,silver,yellow
fb4ae148-4319-44c7-acf6-7c0eee1a8598,ab4f555a-d554-422d-97d9-babb19b5c467,5583-6065-8760-7779,debit,silver,yellow
a00dca50-5d56-4808-9252-96a2d0e4b516,d34b878f-eb5b-4954-9e8d-7450a9c97ea8,5183-2533-4994-6833,debit,gold,green
e10de926-d35f-4330-9e43-1ff876920b1c,066d3841-9544-4231-9b40-89b18c68f0da,5523-0876-4930-0617,debit,bronze,yellow
f1ceddbf-7019-47ad-9673-49101a56eef5,39f3d81d-b958-44ca-b526-7725856da8c5,5215-8012-6387-9356,credit,gold,green
a7f6af35-2095-4dbd-af4d-0eda3cff5a2c,9f088767-2256-4541-b104-8b56bfbae48e,5426-9953-8164-9827,debit,silver,red
2bd81e41-918f-44ec-855d-5d30d6379eca,cb5ee040-1b5d-4a4e-81bb-6dc937ccc349,5300-4577-4233-1497,credit,platinum,yellow
cf6bf12d-cdd3-48f2-95ef-29026a2ce03f,af8267cb-6faa-4da8-9c51-a864334132a2,5499-1681-1060-3315,credit,silver,red
dc1caa07-8318-48fd-871c-e9d545fa536e,a0168345-d38a-4e29-ab49-8f7b613fa5eb,5346-9976-5779-5349,debit,silver,green
a24a5783-720f-4a1b-af6c-cbe55fa8b2cd,1664c085-7752-4455-a93a-9b8b7930335c,5582-0050-3060-0104,debit,platinum,red
8d545cf0-8e8b-42f1-b9e5-8f2ae9ddfbaf,2c942a62-9dc7-40bc-8e70-ad4aa6750015,5164-2366-4790-3567,debit,gold,yellow
20d2db4a-8ef2-4e0b-9a30-6c559f023e31,1f3644d3-66c8-444b-af48-5fea090d4821,5431-6505-5426-7161,credit,bronze,red
ffb7f9eb-7ffd-4cdb-bca2-d645a35b460a,917fccd7-7f73-4238-8678-bf826d4968c7,5174-1219-5036-9242,debit,silver,yellow
ffcf0370-6472-4511-9fb6-9ed150c40720,03b3370d-6797-4b71-9804-b3378ddcce98,5101-8339-5530-2048,credit,silver,red
9e957b37-3f02-4c60-a262-aaa2f734af63,79e4f523-6179-4047-af8e-5affd3848a05,5386-9910-0104-8787,debit,silver,green
23f2c6de-b13d-423c-82a8-bc7bf2b1be09,e83c77f3-9c1b-422f-9c5d-0c3471dd230d,5311-7050-2609-7060,debit,silver,yellow
861dab30-c187-438a-a8dd-2a7943e697b2,c2a68d74-78d0-4330-8596-e947f4b9cb85,5123-9944-3780-4037,debit,bronze,red
3fdbfcbb-499b-47e0-8d8f-526cc6cc468c,43efa112-2a2e-4d9a-9cf6-7148cb965a7e,5331-7991-2005-6003,credit,silver,green
893d72bf-4e23-4abb-8f3d-a6d36744220c,98ad4269-85e6-4e5e-b1fc-377550058497,5540-9691-9432-6411,debit,bronze,yellow
49f53480-8319-4852-93db-0621f6198694,11642f85-4256-4547-95bc-cd7d5b3c107c,5130-1972-1360-7126,credit,gold,yellow
fbc76b67-1f65-4d3c-95b9-86d2fb81955d,8433b940-e6a2-42c3-a6bb-c4c62a77dff9,5386-3166-2058-6308,debit,platinum,red
37801891-5630-4319-95b8-eb2741dbe524,1ba686a2-b9cc-4c5e-9740-67be1f0afa24,5210-7213-1743-8493,debit,platinum,yellow
f799f3cd-aed2-46e6-a0d8-5b9a76c29471,e576311a-03bd-4bb1-a8b1-89017b2222d0,5357-5278-8900-5229,debit,silver,red
ddd7e001-6896-4d88-ac4f-e58f5d65b6ed,18c4b1a3-f69e-4f6d-b03e-777dcfaa7917,5278-9779-6430-1900,debit,gold,yellow
5a8aea08-d09b-435f-81a6-f709513a11ed,f6893e32-fdf1-42a0-a83c-2512ab6c55f0,5376-9356-0131-8241,credit,bronze,green
e4c270c7-88f9-4945-9beb-dfdf8e47cb79,cb9a6dbd-39e0-4347-99df-d901bc017666,5345-9148-7061-1477,debit,bronze,green
404c5954-0546-4c35-b162-035c9fd8925d,023c48c5-fd20-42f9-9297-f4ac1069c501,5111-5089-5169-1879,debit,bronze,yellow
c2bef503-e6f0-4622-9876-cf6de0689d65,da3438af-e809-47fb-8d87-834f9857c88f,5189-6050-9594-3575,debit,platinum,red
2ee9ed7f-43e1-4682-9d16-c12836f79552,1cd5aada-cc1d-4020-bf10-04228784b08b,5575-0238-7990-5749,debit,platinum,yellow
6504389d-e33f-44c4-8035-3de5e69175a0,b781db30-18a5-40af-ae8d-21fb42db2111,5256-0864-9227-8170,credit,platinum,yellow
f796da9f-5723-4108-a622-49f7922a29ee,2b750d7e-26ea-4e62-b216-d76593a63625,5138-6001-3773-6501,credit,silver,yellow
59b7d258-a732-4f9a-88a1-8b181e210fff,5835d529-2c07-47d4-b430-75018e345f75,5353-4943-6226-9174,credit,bronze,red
cfc98344-9748-4f0b-aea2-74eb2b4fef9d,77e1bc0f-4341-4477-9822-b013078d5232,5364-0447-3286-0231,credit,silver,green
f67b130e-d8d7-4403-806e-2ee8da953b30,be6949a6-3e97-4a11-9af8-38c3df7b6465,5355-9604-6365-7929,debit,gold,red
b3cbc76f-b727-42d0-94d8-4d71a2c73898,50458da9-79f5-43bd-bccb-5a22cd2bbe28,5451-8022-6687-7663,debit,gold,red
5739f618-fe61-4bd6-a6f4-92fc325d1aa1,69f42808-d50d-4c43-984e-73b99dd18b63,5504-0918-1305-7410,credit,gold,yellow
a43a3b41-b1d8-4bc7-9963-60c7d7123fad,bec49ae7-e2d4-4f7a-ab4d-2a767d1bf69f,5338-8931-9402-8106,debit,silver,yellow
7bbc12c0-e11a-41c6-877f-1cae46cd6a7f,d8a1fef6-ac44-4307-8fdc-d54aa478372e,5177-8675-6408-3630,credit,platinum,red
ccac155a-6f3a-4b86-859f-cad234665647,9cceaf0f-8999-494c-a019-4c7be8a7d7a4,5350-6898-6957-9610,debit,silver,green
fb637c5d-4aca-4291-a297-e885b9ba11de,0b2ba763-acfa-4242-ab0c-8f4eef69fadf,5151-9128-0644-1269,debit,gold,red
3ef0c539-9259-430b-a684-678b1eea1eac,4cda9e19-ecdb-4593-8a1d-603dc1e122a7,5367-9243-7542-1051,credit,platinum,green
08e4e64b-8b67-481b-9464-7295008fb28d,01807c78-0038-4de3-831f-dede89557b6f,5187-5981-4457-4537,credit,gold,green
01f7b985-32cf-4d2c-a73d-9ab88cabba39,8376019d-3ac3-4bba-8eb1-17f7050b67ec,5392-2254-4821-7289,credit,bronze,yellow
